slug	rank	id	frozen	link_form	asin	amazon_url	card_name	brand	maker_model	card_price	static_flags	amazon_title	amazon_price	amazon_stock	verdict	price_gap	seller_type	checked_at	judged_task	note
sleeping-bag-summer-cospa	2	bearsrock-mx604	0	amazonAsin	B0B17P4VG1	https://www.amazon.co.jp/dp/B0B17P4VG1	Bears Rock ふわ暖 封筒型 寝袋 MX-604 モカライン -6度 3.5シーズン 洗える 丸洗い 軽量 コンパクト	Bears	MX-604	4580	OK	Bears Rock ベアーズロック -6度 寝袋 シュラフ 封筒型 3.5シーズン対応 MX-604	5130	in_stock(cart) 在庫あり。 在庫状況 について	model_mismatch	+12%	marketplace	2026-09-23T03:08:24Z	campkit-20260921-74	74: 段階1。★カード name は色を独立に名指し（モカライン）しており楽天実SKU も mx-604_mo／モカライン だが、既設置 ASIN B0B17P4VG1 の着地変種は「スモーキーネイビー」。色軸7件の一覧に名指しへより良く当たる B096NGF3PJ「モカライン」が存在するため model_mismatch。候補 ASIN=B096NGF3PJ（未照合）。dp 仕様欄 MX-604 は一致するので色変種だけの取り違え。⚠️rectangle-sleeping-bag#1 が同一商品・同一の名指しで別の誤った色変種（ゴリラブラック B0CPLRCPRH）を指しており、差し替え後は両カードが同じ B096NGF3PJ を共有する見込み（現時点では ASIN が違うため shared_asin フラグは立っていない）。seller=ホーマックス（メーカー正規販売店）は①不成立→marketplace
sleeping-bag-summer-cospa	3	inner-sheet-envelope	0	amazonAsin	B0DFW2BH1Y	https://www.amazon.co.jp/dp/B0DFW2BH1Y	ブリッジカントリー インナーシュラフ 軽量 薄手 インナーシーツ 封筒型 ライトピンク 丸洗い可能 コンパクト 収納袋付き	ブリッジカントリー		1298	shared_asin	寝袋 インナーシュラフ 軽量 夏 薄手 インナーシーツ 封筒型 丸洗い可能 コンパクト 収納 シーツ 洗える 防災 緊急時 ボックスシーツ 防災 トラベルシーツ 緊急時 防災グッズ キャンプ用品 車中泊 山小屋泊 収納袋付き	1298	in_stock(cart) 在庫あり。 在庫状況 について; redirected_to=B0DFW1PLD4	model_mismatch	0%	marketplace	2026-09-22T23:17:28Z	campkit-20260921-70	70: 正の行 sleeping-bag-liner#2#liner-rank-2 と同一 ASIN・同一判定。要求 ASIN は変種一覧に無く カシスピンク B0DFW1PLD4 へ着地（redirected_to）。カード name の ライトピンク は B0BZRMZQPK が候補
sleeping-bag-summer-cospa	4	naturehike-washable-3-5season	0	amazonAsin	B08CV9F2XP	https://www.amazon.co.jp/dp/B08CV9F2XP	Naturehike 洗える 3.5シーズン 封筒型寝袋 nh21msd09 ブラウン Mサイズ コンパクト 軽量 1人用 撥水 保温 連結可能 収納袋付き	Naturehike	NH21MSD09	3990	shared_asin	Naturehike 公式 寝袋 シュラフ 超軽量 連結可能 コンパクト アウトドア キャンプ 2サイズ スリーピングバッグ 封筒型 1人用 撥水 保温 防災用 車中泊 3シーズン 夏 春 秋 室内 敷布団 収納袋付き	3990	in_stock(cart) 在庫あり。 在庫状況 について	ok	0%	official	2026-09-22T05:30:02Z	campkit-20260921-49	49: dp B08CV9F2XP（49 で在庫再確認 GET 1 回）＝NH21MSD04・カラー ブラウン右開き・M(190*75cm)・680g・380T ナイロン表地・15〜22℃/下限-3℃・¥3,990・Naturehike Store・在庫あり・親 B08F54G2HC。楽天 nh21msd09 の選択SKU LW180M-brown（ブラウン/Ｍ・¥3,990）と全項目一致＝naturehike-sleeping-bag#1（48 で同 ASIN に差し替え済）と同じ SKU・同じ表記。旧 amazonAsin B08CV8XM26（失効→B08CVB4FF6 グリーン左開き M へ着地）から差し替え。shared_asin は naturehike-sleeping-bag#1 との別記事共有で正常
sleeping-bag-summer-cospa	5	nebukuron-envelope	0	none			Zaida ねぶくろん 封筒型 寝袋 SD01 タイプC（1.8kg） ブラック オールシーズン 最大限界温度-15度 230T 撥水 軽量 洗える	Zaida	SD01	2780	-	Bears Rock ベアーズロック ねぶくろん® 来客用 布団セット コンパクト 寝袋 TX-701	11950	in_stock(cart) 残り2点 ご注文はお早めに 在庫状況 について; redirected_to=B0BYHJK77C						
sleeping-bag-temperature-guide	1	camdoor-winter-25	1	amazonUrl		https://amzn.to/3QCs7sj	Camdoor 寝袋 冬用 -25℃ 封筒型 シュラフ 防寒 洗える 軽量 キャンプ アウトドア 車中泊 防災	Camdoor		3980	short_url									
sleeping-bag-temperature-guide	2	nebukulon-230t	1	amazonUrl		https://amzn.to/4v1Ub6U	ねぶくろん 230T 寝袋 封筒型 厚手 シュラフ キャンプ 冬用 防寒 洗える アウトドア 車中泊	ねぶくろん		2780	short_url									
sleeping-bag-temperature-guide	3	mthappy-down-mummy-25	1	none			Mt.happy 寝袋 マミー型 ダウン -25度 シュラフ 軽量 コンパクト 冬用 キャンプ 登山 アウトドア	Mt.happy		6980	-									
sleeping-bag-temperature-guide	4	hawkgear-mummy-15	1	amazonUrl		https://amzn.to/43MGsWi	HAWK GEAR ホークギア 寝袋 マミー型 -15℃ 化繊 シュラフ 防寒 キャンプ アウトドア 洗える	HAWK		2780	short_url									
sleeping-bag-temperature-guide	5	soomloom-down-650fp	1	amazonUrl		https://amzn.to/4eFiykD	Soomloom ダウン 寝袋 マミー型 650FP 0〜-20℃対応 軽量 コンパクト シュラフ キャンプ 登山 アウトドア	Soomloom		15980	short_url									
sleeping-bag-winter-beginner	1	bearsrock-wide-30	0	amazonAsin	B081ZPJP4T	https://www.amazon.co.jp/dp/B081ZPJP4T	Bears Rock -30度 封筒型 ワイド 洗える寝袋 FX-503W チョコブラウン 布団のような寝心地 丸洗い 冬用 車中泊	Bears	FX-503W	17250	shared_asin	Bears Rock ベアーズロック -30度 寝袋 冬用 ワイド シュラフ 封筒型 FX-503W	17800	in_stock(cart) 在庫あり。 在庫状況 について	model_mismatch	+3%	marketplace	2026-09-22T23:17:36Z	campkit-20260921-70	70: auto ok を覆す。dp title に FX-503W はあるが変種一覧 1 件の表示値は ブラック で、カード name の チョコブラウン とは別色相・別区分＝§0-3 の緩和対象外（1 件でも model_mismatch）。dp の［型番］欄 MX-604 は親の値（死角3）。候補は変種一覧に無し。shared_asin 2 行の正の行
sleeping-bag-winter-beginner	2	camdoor-fuutou-allseason	0	amazonAsin	B0CSFNZHVR	https://www.amazon.co.jp/dp/B0CSFNZHVR	CAMDOOR 封筒型 寝袋 オールシーズン 3sd05 2200g(25℃～0℃～-25℃) ベージュ 最低適応温度-25℃ 丸洗い コンパクト 軽量 車中泊 防災	CAMDOOR	3SD05	3980	OK	CAMDOOR 寝袋 人工ダウン 30秒収納 シュラフ 冬用 封筒型 夏用 ナイロン 320T防水耐裂 オールシーズン	8458	in_stock(cart) 在庫あり。 在庫状況 について	model_mismatch	+113%	official	2026-09-22T23:17:40Z	campkit-20260921-70	70: カード name は ベージュ・2200g を名指しだが着地変種は クリーム/3.0kg。変種一覧 15 件に ベージュ は 1.8kg=B0CCTMSX4D と 4.0kg=B0HDJ41BLC のみで 2.2kg のサイズ軸値自体が無い。販売元 CAMDOOR-JP は dp ブランド CAMDOOR＋JP で §0-2 ①(b)→official（括弧内の自称は根拠にしない）
sleeping-bag-winter-beginner	3	bearsrock-mummy-34	0	amazonAsin	B0CNYCXRMC	https://www.amazon.co.jp/dp/B0CNYCXRMC	Bears Rock -34度 マミー型 洗える寝袋 FX-453G シルキーブラウン センタージップ 丸洗い 冬用 4シーズン	Bears	FX-453G	17250	OK	Bears Rock ベアーズロック -34度 寝袋 冬用 最強 真冬 シュラフ マミー型 4シーズン FX-453G	17800	in_stock(cart) 在庫あり。 在庫状況 について	model_mismatch	+3%	marketplace	2026-09-22T23:17:43Z	campkit-20260921-70	70: auto ok を覆す。dp title に FX-453G はあるが着地変種は オールブラック で、カード name の シルキーブラウン は変種一覧 2 件のもう一方 B0828HRVS9 が該当→候補。dp の［型番］欄 FX-451G は親の値（死角3）。販売元 ホーマックス は 61 の marketplace を再利用
sleeping-bag-winter-beginner	4	bearsrock-fuutou-15	0	amazonAsin	B0GQDW6V52	https://www.amazon.co.jp/dp/B0GQDW6V52	Bears Rock -15度 封筒型 洗える寝袋 FX-403 モカライン 布団のような寝心地 オールシーズン 丸洗い 車中泊	Bears	FX-403	8900	OK	Bears Rock ベアーズロック -15度 寝袋 シュラフ 封筒型 4シーズン対応 FX-403	9450	in_stock(cart) 在庫あり。 在庫状況 について; redirected_to=B0GMYSFXLR	ok	+6%	marketplace	2026-09-23T03:08:28Z	campkit-20260921-74	74: 段階2。★カード name は色を名指し（モカライン）。要求 ASIN B0GQDW6V52 は色軸3件の一覧に無く失効しており Amazon が B0GMYSFXLR へ着地（redirected_to で機械検知。51 §A のとおり verdict は動かさない情報）だが、着地変種の表示値は「【モカライン】」でカードの名指しに一致し、楽天実SKU fx-403_mo／モカライン とも揃う。段階1で名指しにより良く当たる変種は無い（モスオリーブ・ゴリラブラックのみ）。dp タイトル「Bears Rock ベアーズロック -15度 寝袋 シュラフ 封筒型 4シーズン対応 FX-403」がカード name の型番・温度と一致、価格+6%。⚠️要求 ASIN が失効しており将来の破断リスクがあるため report §17 QUESTION で扱う（現時点の導線は正しい色変種に着地）。seller=ホーマックス（メーカー正規販売店）は①不成立→marketplace
sleeping-bag-winter-beginner	5	aiflycy-fuutou-wide	0	amazonAsin	B0CY4S11P3	https://www.amazon.co.jp/dp/B0CY4S11P3	【クーポンで3824円〜】寝袋 冬用【最大幅90cm追加！】寝袋 オールシーズン シュラフ 封筒型 防災 来客用 AIFLYCY 洗える 布団 暖か1.1kg/1.4kg/1.8kg/2.2kg/3.0kg/3.5kg 軽量 ファミリー キャンプ 車中泊 防水 3.5シーズン 2人用 幅広 《3sd01》	寝袋	3SD01	4780	OK	AIFLYCY 寝袋 封筒型 足元に二重保温 軽量 冬用 耐寒 230T防水 オールシーズン コンパクト 来客用 車中泊	2848	in_stock(cart) 在庫あり。 在庫状況 について	ok	-40%	marketplace	2026-09-22T23:17:47Z	campkit-20260921-70	70: カード name は色を名指しせず（flags=color_unspecified）、重量も 1.1〜3.5kg の併記で単一の名指しではないため 51 により色・サイズとも mismatch に当たらない。着地変種 ブルー/1.0kg は楽天実SKU の 1000g と同サイズ。name の併記は既存 product_swap 行（L340）の管轄。販売元 AIRFLY-JP は dp ブランド AIFLYCY と綴りが異なり①不成立→marketplace
snowpeak-bonfire	1	snowpeak-m	0	amazonAsin	B00FXFFST0	https://www.amazon.co.jp/dp/B00FXFFST0	スノーピーク 焚火台 M ST-033R	スノーピーク	ST-033R	14692	OK	スノーピーク(snow peak) 焚火台 S/M/L/LL/スターターセット/野遊びセット/BBQ対応/キャンプアウトドア用/コンパクト/折りたたみ/ソロ/ファミリー	17160	in_stock(cart) 在庫あり。 在庫状況 について	ok	+17%	amazon	2026-09-23T00:19:25Z	campkit-20260921-71	71: low-style-bonfire#5#snowpeak-takibidai-s と同一 ASIN（shared_asin）で dp 取得は 1 回のみ＝正の行は low-style-bonfire#5#snowpeak-takibidai-s。変種一覧 8 件のうち着地は ["Mサイズ","本体"]＝カード name の名指し「焚火台 M ST-033R」と一致（段階1 で M の他候補は ["Mサイズ","スターターセット"]＝構成違いのみ）→ok。同一 ASIN でも low-style-bonfire#5 は S 名指しで model_mismatch＝65 §0-2 により verdict を分けた。price_gap +17%。販売元 Amazon.co.jp→amazon。
snowpeak-bonfire	2	snowpeak-s	0	amazonAsin	B00FR6CFIM	https://www.amazon.co.jp/dp/B00FR6CFIM	スノーピーク 焚火台 S ST-031R	スノーピーク	ST-031R	11880	shared_asin	スノーピーク(snow peak) 焚火台 S/M/L/LL/スターターセット/野遊びセット/BBQ対応/キャンプアウトドア用/コンパクト/折りたたみ/ソロ/ファミリー	8759	in_stock(cart) 残り5点 ご注文はお早めに 在庫状況 について	ok	-26%	marketplace	2026-09-23T00:19:29Z	campkit-20260921-71	71: 変種一覧 8 件のうち着地は ["Sサイズ","本体"]。dp サイズ欄 Sサイズ・品目寸法 12.2×12.2×4.5cm・1.8kg がカード name の名指し「焚火台 S ST-031R」と一致し、段階1 で S の他候補なし→ok。price_gap -26%。販売元 藤井良品商店 は dp ブランド Snow Peak(スノーピーク) と別名＝①不成立→marketplace。
snowpeak-bonfire	3	snowpeak-l	0	amazonAsin	B08HMPH45X	https://www.amazon.co.jp/dp/B08HMPH45X	スノーピーク 焚火台 L ST-032RS	スノーピーク	ST-032RS	21120	OK	スノーピーク(snow peak) 焚火台 S/M/L/LL/スターターセット/野遊びセット/BBQ対応/キャンプアウトドア用/コンパクト/折りたたみ/ソロ/ファミリー	21120	in_stock(cart) 在庫あり。 在庫状況 について	ok	0%	amazon	2026-09-23T00:19:33Z	campkit-20260921-71	71: 変種一覧 8 件のうち着地は ["Lサイズ","本体"]＝カード name の名指し「焚火台 L ST-032RS」と一致（段階1 で L の他候補は ["Lサイズ","セイエン"]／["Lサイズ","スターターセット"]＝いずれも構成違い）→ok。price_gap 0%（¥21,120）。販売元 Amazon.co.jp→amazon。
snowpeak-bonfire	4	snowpeak-set111	0	amazonAsin	B00JYCRZ80	https://www.amazon.co.jp/dp/B00JYCRZ80	スノーピーク 焚火台Mスターターセット SET-111	スノーピーク	SET-111	21780	OK	スノーピーク(snow peak) 焚火台 S/M/L/LL/スターターセット/野遊びセット/BBQ対応/キャンプアウトドア用/コンパクト/折りたたみ/ソロ/ファミリー	20600	in_stock(cart) 残り9点 ご注文はお早めに 在庫状況 について	ok	-5%	unknown	2026-09-23T03:08:32Z	campkit-20260921-74	74: 段階2。★M スターターセットの名指しあり。サイズ×スタイルの8変種（S/M/L/LL/SR × 本体・スターターセット・セイエン）のうち着地は「Mサイズ／スターターセット」で、dp 仕様欄 SET-111 がカード name・楽天 maker_model と完全一致。同記事 #5 の L スターターセット（SET-112S・B08HMPC73K）は同じ変種一覧の別 ASIN で、M と L を取り違えていない（71 の low-style-bonfire#5 と同型の事故は起きていない）。価格-5%
snowpeak-bonfire	5	snowpeak-set112	0	amazonAsin	B08HMPC73K	https://www.amazon.co.jp/dp/B08HMPC73K	スノーピーク 焚火台Lスターターセット SET-112S	スノーピーク	SET-112S	27280	OK	スノーピーク(snow peak) 焚火台 S/M/L/LL/スターターセット/野遊びセット/BBQ対応/キャンプアウトドア用/コンパクト/折りたたみ/ソロ/ファミリー	27280	in_stock(cart) 在庫あり。	ok	0%	amazon	2026-09-23T03:08:36Z	campkit-20260921-74	74: 段階2。★L スターターセットの名指しあり。#4 と同じ8変種の一覧で着地は「Lサイズ／スターターセット」、dp 仕様欄 SET-112S がカード name・楽天 maker_model と完全一致、価格0%（¥27,280 同額）。#4（Mサイズ／スターターセット SET-111・B00JYCRZ80）とは別 ASIN で取り違えなし
snowpeak-lantern	1	snowpeak-gl140	0	amazonAsin	B018XJXP7O	https://www.amazon.co.jp/dp/B018XJXP7O	スノーピーク ガスランタン リトルランプ ノクターン GL-140	スノーピーク	GL-140	6380	shared_asin	スノーピーク(snow peak) ガスランタン リトルランプ ノクターン （ガス別売り）	6380	in_stock(cart) 在庫あり。 在庫状況 について	ok	0%	amazon	2026-09-23T01:49:13Z	campkit-20260921-73	73: 正の行。段階2。変種1件「単品」に着地。型番 GL-140 が dp 仕様欄・カード name・楽天 maker_model の三者で一致
snowpeak-lantern	2	snowpeak-es101	0	amazonAsin	B0D3HRP3L9	https://www.amazon.co.jp/dp/B0D3HRP3L9	スノーピーク セレス ES-101	スノーピーク	ES-101	14410	OK	スノーピーク(snow peak) セレス ES-101 キャンプ アウトドア LEDランタン 上下光源 7段階調節	12540	in_stock(cart) 在庫あり。	ok	-13%	unknown	2026-09-23T01:49:17Z	campkit-20260921-73	73: 段階2。変種一覧なしの単一商品ページ。型番 ES-101 が dp 仕様欄・カード name・楽天 maker_model の三者で一致
snowpeak-lantern	3	snowpeak-gl100ar	0	amazonAsin	B01N6FXJHC	https://www.amazon.co.jp/dp/B01N6FXJHC	スノーピーク ギガパワーランタン 天 オート GL-100AR	スノーピーク	GL-100AR	7756	OK	スノーピーク(snow peak) ギガパワー ランタン “天&#34; オート GL-100AR	6930	in_stock(cart) 在庫あり。 在庫状況 について	ok	-11%	unknown	2026-09-23T01:49:21Z	campkit-20260921-73	73: 段階2。スタイル軸3件（本体/ステッカー付本体/卓上ガスランタンセット）でカードがセットを名指ししていないため着地「本体」で構成一致。型番 GL-100AR 一致
snowpeak-lantern	4	snowpeak-es141	0	amazonAsin	B0CWGV8CQP	https://www.amazon.co.jp/dp/B0CWGV8CQP	スノーピーク RBたねほおずき ES-141(ひぐれ)	スノーピーク	ES-141	9680	OK	スノーピーク(snow peak)LEDランタン RBたねほおずき USB-C 充電式 ひぐれ ES-141-OR オレンジ	9680	in_stock(cart) 在庫あり。 在庫状況 について	ok	0%	amazon	2026-09-23T01:49:25Z	campkit-20260921-73	73: 段階2。色×商品数の6変種でカード名指し「ひぐれ」に着地（着地値 ひぐれ(オレンジ)）。dp メーカー型番 ES-141-OR が楽天 maker_model と完全一致。限定カラー変種には着地していない
snowpeak-lantern	5	snowpeak-es080	0	amazonAsin	B08XZ42CQV	https://www.amazon.co.jp/dp/B08XZ42CQV	スノーピーク HOME&CAMPランタン ES-080(ブラック)	スノーピーク	ES-080	7535	OK	スノーピーク(snow peak) HOME&CAMPランタン	6100	in_stock(cart) 残り1点 ご注文はお早めに 在庫状況 について	ok	-19%	marketplace	2026-09-22T23:17:51Z	campkit-20260921-70	70: auto ok を追認。変種一覧 3 件のうち★は ブラック(ES-080-BK) でカード name の ES-080(ブラック) と一致（他は カーキ ES-080-KH／アイボリー ES-080-IV）。販売元 世良物流商オンライン店 は dp ブランド Snow Peak と無関係→marketplace
snowpeak-tent	1	snowpeak-entrypack-tt	1	amazonAsin	B095K1TYDQ	https://www.amazon.co.jp/dp/B095K1TYDQ	スノーピーク エントリーパックTT SET-250RH（テント＋タープ 4人用）	スノーピーク	SET-250RH	29999	OK	スノーピーク(snow peak)テント 4人用 エントリーパックTT/SET-250RH タープセット 簡単設営 エントリーモデル キャンプ アウトドア	29727	in_stock(cart) 在庫あり。	ok	-1%	marketplace	2026-09-23T04:55:11Z	campkit-20260921-76	76: auto ok を人手で追認。変種は1件（単品）のみで死角2は不成立。dp 品番・型番 SET-250RH が楽天実SKU SET-250RH と完全一致（系統1）。dp サイズ=4人用・箇条の 対応人数 4名 と セット内容［テント］［タープ］ がカード name の（テント＋タープ 4人用）を裏づけ＝セット構成一致。seller=株式会社 アルペン はスポーツ用品小売で marketplace。dp の bylineInfo が取れず検出器の brand 欄が星評価になっているため、ブランドは prodDetails の ブランド名=Snow Peak(スノーピーク) で読んだ（英字ありで §0-2 追補4 には当たらない）
snowpeak-tent	2	snowpeak-landnest-dome-s	1	amazonAsin	B0BXSTCF5T	https://www.amazon.co.jp/dp/B0BXSTCF5T	スノーピーク ランドネストドーム S SDE-259（2人用ドーム）	スノーピーク	SDE-259	24800	OK	スノーピーク(snow peak)ランドネストドーム テント キャンプ アウトドア 簡単設営	17531	in_stock(cart) 在庫あり。	ok	-29%	amazon	2026-09-23T04:55:15Z	campkit-20260921-76	76: auto ok を人手で追認。dp title が変種共通の総称（#3 と同一文字列）で偽ok の死角2に当たる形だが、変種一覧4種の着地は [1-2人用 / テント【単品】] でカード name の S（＝1-2人用）・2人用ドーム・単品構成と一致。dp 品番・型番 SDE-259 が楽天実SKU SDE-259 と完全一致（系統1）。サイズ=1-2人用・対応人数 2名 も裏づけ。seller=Amazon.co.jp。price_gap -29%
snowpeak-tent	3	snowpeak-landnest-m-set	1	amazonAsin	B0BXSTPB59	https://www.amazon.co.jp/dp/B0BXSTPB59	スノーピーク ランドネスト M テントタープセット SET-260	スノーピーク	SET-260	49800	shared_asin	スノーピーク(snow peak)ランドネストドーム テント キャンプ アウトドア 簡単設営	49800	in_stock(cart) 在庫あり。	ok	0%	amazon	2026-09-23T04:55:19Z	campkit-20260921-76	76: auto ok を人手で追認。§A-5 注意1（構成の名指し）に従い変種一覧で確認し、着地は [3-4人用 / テント+タープ【セット】]＝カード name の テントタープセット と一致（単体テント ASIN B0BXSTCF5T には着地していない）。M＝3-4人用 も一致。dp 品番・型番 SET-260 が楽天実SKU SET-260 と完全一致（系統1）。共有ASIN の相手 day-camp-starter-set#5（65 で ok）とは独立に判定し同じ ok に着地。seller=Amazon.co.jp・gap 0%
snowpeak-tent	4	snowpeak-amenity-dome-m-set	1	none			スノーピーク アメニティドームM スターターセット（マット・シート付）	スノーピーク		75240	-									
snowpeak-tent	5	snowpeak-landnest-shelter	1	amazonAsin	B0DQWPNB3Q	https://www.amazon.co.jp/dp/B0DQWPNB3Q	スノーピーク ランドネストシェルター TP-259（2ルーム 4人用）	スノーピーク	TP-259	87780	OK	スノーピーク(snow peak)ランドネストシェルター ［4人用］TP-259/TP-262/SET-261 キャンプ アウトドア	87780	in_stock(cart) 在庫あり。	ok	0%	amazon	2026-09-23T04:55:23Z	campkit-20260921-76	76: auto ok を人手で追認。変種5種（テント/ブラック・テント/ノーマル・テント+シュラフセット・マットシート・ルーフシート）の着地は [テント / ノーマル]＝シェルター本体で、アクセサリにも別色にもセットにも着地していない。dp 品番・型番 TP-259 が楽天実SKU TP-259 と完全一致（系統1）。箇条の 対応人数 4名 と セット内容にインナーテントが含まれること がカード name の（2ルーム 4人用）を裏づけ。seller=Amazon.co.jp・gap 0%
solar-lantern	1	aideall-solar-1800	0	none			aideall 折りたたみソーラーランタン 1800ルーメン 5000mAh（ブラック）	aideall		2610	-									
solar-lantern	2	solar-lantern-6000mah	0	amazonAsin	B09XM4DC8W	https://www.amazon.co.jp/dp/B09XM4DC8W	2WAY充電ソーラーランタン 6000mAh（無段階調光・スマホ給電対応）	2WAY充電ソーラーランタン	2WAY	5280	OK	LED ソーラー ランタン, Lepwings USB充電 キャンプランタン ソーラーライト 6000mAh モバイルバッテリー機能付き 折り畳み式 無段階調光 ハンドル付き 防水 アウトドア 非常用 防災グッズ 停電 節電対策 ホワイト	4880	in_stock(cart) 在庫あり。	ok	-8%	official	2026-09-23T08:59:37Z	campkit-20260921-79	79: カードに実型番が無く（楽天 maker_model は『2WAY』＝販促語）auto は unverifiable。条件2 で判定＝dp 仕様が 6 点一致し矛盾ゼロ: 6000mAh／ソーラー+USB の2WAY充電／無段階調光（タッチセンサー式・記憶機能）／エコモード約80時間連続点灯（楽天『最大80時間点灯』と一致）／モバイルバッテリー機能でスマホ給電／ホワイト。変種軸は数量のみ（1個入り★/2個セット）でカードの1個に着地。カード name は色を名指ししていないので条件3 は不発。同記事の既存 ASIN（#3 B00005OHH3・#5 B00BDPTNB8）と重複なし。販売元 Lepwings-JP は dp ブランド Lepwings と同名（65 §0-1 の①）で official。gap -8%
solar-lantern	3	carry-the-sun-small	0	amazonAsin	B00005OHH3	https://www.amazon.co.jp/dp/B00005OHH3	ランドポート キャリー・ザ・サン SMALL ウォームホワイト	ランドポート		3800	OK	キャリー・ザ・サン(CARRY THE SUN) ソーラーランタン	3800	in_stock(cart) 在庫あり。	ok	0%	marketplace	2026-09-22T23:17:55Z	campkit-20260921-70	70: 変種一覧 11 件。★は ホワイトベルト(スモール)×ウォームライト で、カード name の SMALL＝スモール・ウォームホワイト＝ウォームライト（対は クールブライト）に一致。ベルト色はカードが名指ししていない（51）。メーカー型番 24019 が楽天 maker_model と一致。販売元 グリーンヒナタ→marketplace
solar-lantern	4	solar-lantern-12led	0	none			LED ソーラーランタン 12灯（手回し充電・スタンドライト兼用）	LED		2829	-									
solar-lantern	5	sonnenglas-1000	0	amazonAsin	B00BDPTNB8	https://www.amazon.co.jp/dp/B00BDPTNB8	ソネングラス 1000ml ソーラーLEDランタン	ソネングラス		6180	OK	Sonnenglas® ソネングラス 1000ml ソーラーランタン 最長100時間点灯 100ルーメン USB-C充電対応 耐水IP65 テーブルライト キャンプ インテリア ギフト フェアトレード 南アフリカ製	6180	in_stock(cart) 在庫あり。	ok	0%	official	2026-09-22T23:17:59Z	campkit-20260921-70	70: 変種一覧 4 件。★は 透明×Classic で、メーカー型番「SONNENGLAS Classic 1000ml Original」・型番 SGC1000 がカード name の 1000ml と一致（他は Mini・2個セット）。販売元 SONNENGLAS公式ストア は dp ブランド SONNENGLAS＋公式ストア で §0-2 ①(a)→official
solar-panel-folding	1	jackery-solarsaga100	0	amazonAsin	B07WDMXLHM	https://www.amazon.co.jp/dp/B07WDMXLHM	Jackery SolarSaga 100 ソーラーパネル 100W 折りたたみ式 単結晶 IP65防水	Jackery		34800	OK	Jackery SolarSaga 100 ソーラーパネル 100W 太陽光パネル USB-C/USB-A/DC出力 折りたたみ式 ソーラーチャージャー ETFE ポータブル電源 充電器 スマホやタブレット 充電可能 高変換効率 薄型 軽量 コンパクト 単結晶 防災 IP65防水 (100W 18V 5.55A) ジャクリ ポータブル電源 対応	34800	in_stock(cart) 在庫あり。; successor=B0B8SPMR2W	ok	0%	official	2026-09-23T03:08:40Z	campkit-20260921-74	74: 段階2（偽の unverifiable）。★100W の名指しあり。スタイル軸3件（JS-100F 2つ折り／JS-100I 4つ折り／JS-100G 柔性）のうち着地は「JS-100F 2つ折り」で、dp 仕様欄 JS-100F・dp タイトル「Jackery SolarSaga 100 ソーラーパネル 100W … 折…」がカード name の SolarSaga 100・100W・折りたたみ式と一致、楽天 maker_model「100W」・価格0%（¥34,800 同額）。同記事 #2(120W)・#4(81W) とは W 数が違う別商品で取り違えなし。successor=B0B8SPMR2W は情報のみ。seller=Jackery Japan で①成立（追補(b)）
solar-panel-folding	2	powerarq-solar120	0	amazonAsin	B0BSN6GHFJ	https://www.amazon.co.jp/dp/B0BSN6GHFJ	PowerArQ Solar 120W ソーラーパネル 折りたたみ 防水IP65 防塵 耐熱 ETFE	PowerArQ		30515	OK	PowerArQ Solar ソーラーパネル 120W 折りたたみ式 2枚折り ETFE 単結晶 太陽光パネル MC4 車中泊 防災 キャンプ	35900	in_stock(cart) 残り11点 ご注文はお早めに 在庫状況 について	ok	+18%	official	2026-09-23T03:08:44Z	campkit-20260921-74	74: 段階2（偽の unverifiable）。★120W の名指しあり。サイズ軸2件（2枚折り／4枚折り）のうち着地は「2枚折り」で、楽天実SKU の パネル数:2枚折り と一致。dp 仕様欄 PASL120FD-MC4DC が楽天 maker_model と完全一致し、dp タイトル「PowerArQ Solar ソーラーパネル 120W 折りたたみ式 2枚折り ETFE 単結晶」がカード name の W 数・防水・ETFE と一致。price_gap +18%（Amazon ¥35,900＝楽天現在値と同額／カード ¥30,515）は既存 price_unconfirmed 行（pending/C）の管轄。seller=Smart Tap(スマートタップ) は dp ブランド欄 Smart Tap(スマートタップ) と完全一致（PowerArQ の運営会社名義）→①成立
